"blastomere","gini","blast"
"B1",0.488120694279179,"Blastomere A"
"B1",0.504760504832559,"Blastomere A"
"B1",0.497142419736075,"Blastomere A"
"B1",0.498980843415224,"Blastomere A"
"B1",0.513000459667621,"Blastomere A"
"B1",0.507517576827406,"Blastomere A"
"B1",0.482475525148799,"Blastomere A"
"B1",0.503572760067936,"Blastomere A"
"B1",0.501243293745169,"Blastomere A"
"B1",0.49546699716989,"Blastomere A"
"B1",0.491191288515947,"Blastomere A"
"B1",0.501011557768358,"Blastomere A"
"B1",0.500315943700913,"Blastomere A"
"B1",0.486616931640985,"Blastomere A"
"B1",0.50457135387082,"Blastomere A"
"B1",0.500844887416878,"Blastomere A"
"B1",0.50517517934859,"Blastomere A"
"B1",0.501096887484396,"Blastomere A"
"B1",0.498788605346356,"Blastomere A"
"B1",0.500038028758847,"Blastomere A"
"B1",0.49281070690073,"Blastomere A"
"B1",0.498490785209147,"Blastomere A"
"B1",0.491397893175425,"Blastomere A"
"B1",0.504196519855072,"Blastomere A"
"B1",0.498328385917925,"Blastomere A"
"B1",0.500581838214737,"Blastomere A"
"B1",0.499473728535048,"Blastomere A"
"B1",0.491082395042596,"Blastomere A"
"B1",0.494618407645118,"Blastomere A"
"B1",0.495170918017119,"Blastomere A"
"B1",0.490170308879182,"Blastomere A"
"B1",0.496360448812747,"Blastomere A"
"B1",0.501057985512339,"Blastomere A"
"B1",0.485526250245372,"Blastomere A"
"B1",0.509005795840596,"Blastomere A"
"B1",0.510962411111638,"Blastomere A"
"B1",0.507624131972963,"Blastomere A"
"B1",0.491774812942864,"Blastomere A"
"B1",0.492432271765938,"Blastomere A"
"B1",0.508384552671604,"Blastomere A"
"B1",0.500145045090734,"Blastomere A"
"B1",0.484539832693204,"Blastomere A"
"B1",0.506802402271413,"Blastomere A"
"B1",0.491004552379877,"Blastomere A"
"B1",0.503657014717362,"Blastomere A"
"B1",0.486264761295438,"Blastomere A"
"B1",0.495396203349144,"Blastomere A"
"B1",0.499885910792369,"Blastomere A"
"B1",0.498650737004873,"Blastomere A"
"B1",0.495639333107968,"Blastomere A"
"B1",0.507193760960204,"Blastomere A"
"B1",0.488828816983893,"Blastomere A"
"B1",0.513263929248849,"Blastomere A"
"B1",0.494926464253482,"Blastomere A"
"B1",0.502457121117235,"Blastomere A"
"B1",0.497589710775345,"Blastomere A"
"B1",0.492582074435294,"Blastomere A"
"B1",0.486091396234669,"Blastomere A"
"B1",0.504159135761296,"Blastomere A"
"B1",0.494711604775606,"Blastomere A"
"B1",0.495947446116205,"Blastomere A"
"B1",0.504872488120424,"Blastomere A"
"B1",0.498163103839056,"Blastomere A"
"B1",0.506660283276685,"Blastomere A"
"B1",0.502072197605272,"Blastomere A"
"B1",0.503563892373261,"Blastomere A"
"B1",0.494235084319796,"Blastomere A"
"B1",0.490305330814977,"Blastomere A"
"B1",0.505808052670959,"Blastomere A"
"B1",0.509588063217545,"Blastomere A"
"B1",0.501433805943429,"Blastomere A"
"B1",0.504761385936696,"Blastomere A"
"B1",0.495438294215687,"Blastomere A"
"B1",0.508245105641564,"Blastomere A"
"B1",0.494997102282255,"Blastomere A"
"B1",0.505579700766766,"Blastomere A"
"B1",0.496616883747867,"Blastomere A"
"B1",0.499888211072543,"Blastomere A"
"B1",0.503522076039443,"Blastomere A"
"B1",0.513309561953141,"Blastomere A"
"B1",0.503886280296156,"Blastomere A"
"B1",0.508143103271113,"Blastomere A"
"B1",0.506405510159277,"Blastomere A"
"B1",0.493929986525269,"Blastomere A"
"B1",0.485842844276176,"Blastomere A"
"B1",0.503516999239676,"Blastomere A"
"B1",0.498687505930179,"Blastomere A"
"B1",0.502797881778067,"Blastomere A"
"B1",0.493282689810758,"Blastomere A"
"B1",0.504034002724166,"Blastomere A"
"B1",0.49547553783296,"Blastomere A"
"B1",0.499222985011337,"Blastomere A"
"B1",0.505949898403386,"Blastomere A"
"B1",0.49799444791938,"Blastomere A"
"B1",0.495834396445156,"Blastomere A"
"B1",0.501250954492562,"Blastomere A"
"B1",0.483476962250975,"Blastomere A"
"B1",0.499825704747345,"Blastomere A"
"B1",0.503505287092183,"Blastomere A"
"B1",0.504552625863117,"Blastomere A"
"B1",0.491979862139673,"Blastomere A"
"B1",0.491479231642358,"Blastomere A"
"B1",0.501058414216829,"Blastomere A"
"B1",0.498210739085435,"Blastomere A"
"B1",0.511352016941236,"Blastomere A"
"B1",0.504097891467876,"Blastomere A"
"B1",0.498112908093503,"Blastomere A"
"B1",0.49999785571637,"Blastomere A"
"B1",0.500093141344301,"Blastomere A"
"B1",0.492441177594286,"Blastomere A"
"B1",0.496217439414033,"Blastomere A"
"B1",0.503202865571796,"Blastomere A"
"B1",0.50046610505207,"Blastomere A"
"B1",0.488979691398109,"Blastomere A"
"B1",0.489325635914747,"Blastomere A"
"B1",0.497031894651384,"Blastomere A"
"B1",0.517020780179422,"Blastomere A"
"B1",0.486862063091411,"Blastomere A"
"B1",0.51039355140788,"Blastomere A"
"B1",0.50297594561594,"Blastomere A"
"B1",0.502519951397523,"Blastomere A"
"B1",0.501171458451392,"Blastomere A"
"B1",0.501572378476208,"Blastomere A"
"B1",0.490500864477478,"Blastomere A"
"B1",0.494621304793579,"Blastomere A"
"B1",0.498445810870583,"Blastomere A"
"B1",0.508679299849129,"Blastomere A"
"B1",0.499448315161006,"Blastomere A"
"B1",0.499049657686669,"Blastomere A"
"B1",0.497570510631726,"Blastomere A"
"B1",0.503431010630615,"Blastomere A"
"B1",0.494811829142968,"Blastomere A"
"B1",0.489237876482908,"Blastomere A"
"B1",0.495166401448571,"Blastomere A"
"B1",0.504055747752627,"Blastomere A"
"B1",0.494022560988957,"Blastomere A"
"B1",0.489687079301419,"Blastomere A"
"B1",0.487572060625887,"Blastomere A"
"B1",0.494267826744715,"Blastomere A"
"B1",0.494950805957322,"Blastomere A"
"B1",0.50371787239961,"Blastomere A"
"B1",0.503418080176116,"Blastomere A"
"B1",0.504090381984368,"Blastomere A"
"B1",0.501703113853731,"Blastomere A"
"B1",0.491921709140735,"Blastomere A"
"B1",0.496182568579461,"Blastomere A"
"B1",0.506750675372945,"Blastomere A"
"B1",0.498008356800552,"Blastomere A"
"B1",0.4936076475471,"Blastomere A"
"B1",0.497891391682213,"Blastomere A"
"B1",0.500173408300508,"Blastomere A"
"B1",0.494938721933478,"Blastomere A"
"B1",0.495455316794905,"Blastomere A"
"B1",0.493021821410759,"Blastomere A"
"B1",0.483700154457614,"Blastomere A"
"B1",0.49426935516869,"Blastomere A"
"B1",0.502040863843494,"Blastomere A"
"B1",0.48749764502381,"Blastomere A"
"B1",0.512340925712812,"Blastomere A"
"B1",0.506815378071425,"Blastomere A"
"B1",0.504018899014717,"Blastomere A"
"B1",0.491145743853231,"Blastomere A"
"B1",0.500415749318971,"Blastomere A"
"B1",0.503263652214785,"Blastomere A"
"B1",0.481138636561219,"Blastomere A"
"B1",0.494497060177671,"Blastomere A"
"B1",0.495205613944668,"Blastomere A"
"B1",0.502400499401524,"Blastomere A"
"B1",0.498545870625699,"Blastomere A"
"B1",0.50068520888114,"Blastomere A"
"B1",0.500282354993798,"Blastomere A"
"B1",0.494671427833623,"Blastomere A"
"B1",0.496817706087448,"Blastomere A"
"B1",0.497082921388706,"Blastomere A"
"B1",0.488796503549357,"Blastomere A"
"B1",0.494268232143433,"Blastomere A"
"B1",0.50290072283468,"Blastomere A"
"B1",0.477875514133154,"Blastomere A"
"B1",0.504277656273577,"Blastomere A"
"B1",0.507244772637243,"Blastomere A"
"B1",0.500295906282443,"Blastomere A"
"B1",0.503819998341575,"Blastomere A"
"B1",0.497076559002354,"Blastomere A"
"B1",0.507724222961734,"Blastomere A"
"B1",0.49647012323,"Blastomere A"
"B1",0.505991452545545,"Blastomere A"
"B1",0.494452442774816,"Blastomere A"
"B1",0.497547588666709,"Blastomere A"
"B1",0.508994950844962,"Blastomere A"
"B1",0.50551387845321,"Blastomere A"
"B1",0.497125730164112,"Blastomere A"
"B1",0.493567473915735,"Blastomere A"
"B1",0.497398659467816,"Blastomere A"
"B1",0.510869794888623,"Blastomere A"
"B1",0.503541564349249,"Blastomere A"
"B1",0.500638714726073,"Blastomere A"
"B1",0.494191007166428,"Blastomere A"
"B1",0.511409942155276,"Blastomere A"
"B1",0.497171661012289,"Blastomere A"
"B1",0.491775906950106,"Blastomere A"
"B1",0.500376046518015,"Blastomere A"
"B1",0.504176367321146,"Blastomere A"
"B1",0.511670336474119,"Blastomere A"
"B1",0.494698845108039,"Blastomere A"
"B1",0.502356696109952,"Blastomere A"
"B1",0.500584810976092,"Blastomere A"
"B1",0.505354012409,"Blastomere A"
"B1",0.509363695716825,"Blastomere A"
"B1",0.489365970607561,"Blastomere A"
"B1",0.496813214390471,"Blastomere A"
"B1",0.51103304717219,"Blastomere A"
"B1",0.509615311419988,"Blastomere A"
"B1",0.497654866124497,"Blastomere A"
"B1",0.501384369237346,"Blastomere A"
"B1",0.502010298941307,"Blastomere A"
"B1",0.492121831292303,"Blastomere A"
"B1",0.505560026255308,"Blastomere A"
"B1",0.505786334675797,"Blastomere A"
"B1",0.494918553356501,"Blastomere A"
"B1",0.493256242965196,"Blastomere A"
"B1",0.507411944216953,"Blastomere A"
"B1",0.491141775538961,"Blastomere A"
"B1",0.502668352943314,"Blastomere A"
"B1",0.497224015519403,"Blastomere A"
"B1",0.49736588673544,"Blastomere A"
"B1",0.495445168977201,"Blastomere A"
"B1",0.50263417031445,"Blastomere A"
"B1",0.485630709545022,"Blastomere A"
"B1",0.501542934972222,"Blastomere A"
"B1",0.502171334888253,"Blastomere A"
"B1",0.501780916810482,"Blastomere A"
"B1",0.493824769591846,"Blastomere A"
"B1",0.499236746924308,"Blastomere A"
"B1",0.499284105313131,"Blastomere A"
"B1",0.495248737861229,"Blastomere A"
"B1",0.503281334407181,"Blastomere A"
"B1",0.489172638861991,"Blastomere A"
"B1",0.48896301638395,"Blastomere A"
"B1",0.506278843670807,"Blastomere A"
"B1",0.504239772150188,"Blastomere A"
"B1",0.497290443209393,"Blastomere A"
"B1",0.501153708771399,"Blastomere A"
"B1",0.496206004108089,"Blastomere A"
"B1",0.494751283691835,"Blastomere A"
"B1",0.500652917314432,"Blastomere A"
"B1",0.504833019572032,"Blastomere A"
"B1",0.498458825695055,"Blastomere A"
"B1",0.503117879497214,"Blastomere A"
"B1",0.501257858870826,"Blastomere A"
"B1",0.49393541166747,"Blastomere A"
"B1",0.490762872487183,"Blastomere A"
"B1",0.490959102446499,"Blastomere A"
"B1",0.500273948830846,"Blastomere A"
"B1",0.503801297575464,"Blastomere A"
"B1",0.498348898440902,"Blastomere A"
"B1",0.48388018446482,"Blastomere A"
"B1",0.494548502200356,"Blastomere A"
"B1",0.501862799977374,"Blastomere A"
"B1",0.502664585839069,"Blastomere A"
"B1",0.517548351953915,"Blastomere A"
"B1",0.496729106140455,"Blastomere A"
"B1",0.505026329457843,"Blastomere A"
"B1",0.498561012302517,"Blastomere A"
"B1",0.489839488701862,"Blastomere A"
"B1",0.494404020457135,"Blastomere A"
"B1",0.497115540911209,"Blastomere A"
"B1",0.493237888319575,"Blastomere A"
"B1",0.492255637573594,"Blastomere A"
"B1",0.494106178017875,"Blastomere A"
"B1",0.494873181802291,"Blastomere A"
"B1",0.498434345765986,"Blastomere A"
"B1",0.499647622194776,"Blastomere A"
"B1",0.5030023458765,"Blastomere A"
"B1",0.495564369970592,"Blastomere A"
"B1",0.503547650736108,"Blastomere A"
"B1",0.495923862718914,"Blastomere A"
"B1",0.495177995064338,"Blastomere A"
"B1",0.494953996293177,"Blastomere A"
"B1",0.504541384692104,"Blastomere A"
"B1",0.508434732817129,"Blastomere A"
"B1",0.505618454941217,"Blastomere A"
"B1",0.499632345360755,"Blastomere A"
"B1",0.510586028586517,"Blastomere A"
"B1",0.501664737293609,"Blastomere A"
"B1",0.515130001242422,"Blastomere A"
"B1",0.500882643816156,"Blastomere A"
"B1",0.484121614554561,"Blastomere A"
"B1",0.486059385100025,"Blastomere A"
"B1",0.494972367076107,"Blastomere A"
"B1",0.504631392056294,"Blastomere A"
"B1",0.503820871749683,"Blastomere A"
"B1",0.506860189925825,"Blastomere A"
"B1",0.485453159315855,"Blastomere A"
"B1",0.505876666437044,"Blastomere A"
"B1",0.500897633338215,"Blastomere A"
"B1",0.495201407079707,"Blastomere A"
"B1",0.512824019766717,"Blastomere A"
"B1",0.508151662034902,"Blastomere A"
"B1",0.504377593133445,"Blastomere A"
"B1",0.493511741816094,"Blastomere A"
"B1",0.505591617360984,"Blastomere A"
"B1",0.491629191112325,"Blastomere A"
"B1",0.503744128432001,"Blastomere A"
"B1",0.497298233123856,"Blastomere A"
"B1",0.504255269693518,"Blastomere A"
"B1",0.50027187416073,"Blastomere A"
"B1",0.493886949380763,"Blastomere A"
"B1",0.510881316412314,"Blastomere A"
"B1",0.497045073409537,"Blastomere A"
"B1",0.499745417741079,"Blastomere A"
"B1",0.492959247113744,"Blastomere A"
"B1",0.489389689499088,"Blastomere A"
"B1",0.497664224734933,"Blastomere A"
"B1",0.498827805656967,"Blastomere A"
"B1",0.488792113820249,"Blastomere A"
"B1",0.499653065075112,"Blastomere A"
"B1",0.502409823811644,"Blastomere A"
"B1",0.495572147994914,"Blastomere A"
"B1",0.489429317960737,"Blastomere A"
"B1",0.491814492471717,"Blastomere A"
"B1",0.493223861317115,"Blastomere A"
"B1",0.510913147177994,"Blastomere A"
"B1",0.501939616449667,"Blastomere A"
"B1",0.509582632883134,"Blastomere A"
"B1",0.513214490437761,"Blastomere A"
"B1",0.506720540139023,"Blastomere A"
"B1",0.500555875598071,"Blastomere A"
"B1",0.497507877467644,"Blastomere A"
"B1",0.500555387055282,"Blastomere A"
"B1",0.497758181441928,"Blastomere A"
"B1",0.497989523804451,"Blastomere A"
"B1",0.493287579710148,"Blastomere A"
"B1",0.494333112138536,"Blastomere A"
"B1",0.492191539966714,"Blastomere A"
"B1",0.502091491628803,"Blastomere A"
"B1",0.498017352397048,"Blastomere A"
"B1",0.499113337694635,"Blastomere A"
"B1",0.496585390233307,"Blastomere A"
"B1",0.491780282207076,"Blastomere A"
"B1",0.510789234859953,"Blastomere A"
"B1",0.500159483093505,"Blastomere A"
"B1",0.499304644526427,"Blastomere A"
"B1",0.50058913470306,"Blastomere A"
"B1",0.499360642121095,"Blastomere A"
"B1",0.496546582617462,"Blastomere A"
"B1",0.492004053101967,"Blastomere A"
"B1",0.506011709760895,"Blastomere A"
"B1",0.497836547199511,"Blastomere A"
"B1",0.49129801749131,"Blastomere A"
"B1",0.512707876494019,"Blastomere A"
"B1",0.512540951885984,"Blastomere A"
"B1",0.489958078329241,"Blastomere A"
"B1",0.486203336698659,"Blastomere A"
"B1",0.507792248006633,"Blastomere A"
"B1",0.4904470441545,"Blastomere A"
"B1",0.494708657378859,"Blastomere A"
"B1",0.491373658521463,"Blastomere A"
"B1",0.507475112942787,"Blastomere A"
"B1",0.51082763010398,"Blastomere A"
"B1",0.50653514970985,"Blastomere A"
"B1",0.494392032266767,"Blastomere A"
"B1",0.490784903936116,"Blastomere A"
"B1",0.495858447096438,"Blastomere A"
"B1",0.504350845995678,"Blastomere A"
"B1",0.496471380195088,"Blastomere A"
"B1",0.503492455455154,"Blastomere A"
"B1",0.501964635841999,"Blastomere A"
"B1",0.508216717441669,"Blastomere A"
"B1",0.497939068119611,"Blastomere A"
"B1",0.499169159794622,"Blastomere A"
"B1",0.505910681116927,"Blastomere A"
"B1",0.49687164050009,"Blastomere A"
"B1",0.497604981003208,"Blastomere A"
"B1",0.498769227089728,"Blastomere A"
"B1",0.491975535055364,"Blastomere A"
"B1",0.499772144224113,"Blastomere A"
"B1",0.500040903564151,"Blastomere A"
"B1",0.495477454309514,"Blastomere A"
"B1",0.497776493540289,"Blastomere A"
"B1",0.496609526929462,"Blastomere A"
"B1",0.481209990099806,"Blastomere A"
"B1",0.508849723167053,"Blastomere A"
"B1",0.498065859204882,"Blastomere A"
"B1",0.508584320417027,"Blastomere A"
"B1",0.502148656167627,"Blastomere A"
"B1",0.500968306931508,"Blastomere A"
"B1",0.496220195125093,"Blastomere A"
"B1",0.506511143866874,"Blastomere A"
"B1",0.498018719831345,"Blastomere A"
"B1",0.497291172499086,"Blastomere A"
"B1",0.504539049427772,"Blastomere A"
"B1",0.506885596549442,"Blastomere A"
"B1",0.497074912005655,"Blastomere A"
"B1",0.501366652295279,"Blastomere A"
"B1",0.493747988339899,"Blastomere A"
"B1",0.484747193502348,"Blastomere A"
"B1",0.49862524848437,"Blastomere A"
"B1",0.498754938382495,"Blastomere A"
"B1",0.497263488961831,"Blastomere A"
"B1",0.487200818878162,"Blastomere A"
"B1",0.507469176800827,"Blastomere A"
"B1",0.492669571465943,"Blastomere A"
"B1",0.490854049635682,"Blastomere A"
"B1",0.49070496420422,"Blastomere A"
"B1",0.501400216352594,"Blastomere A"
"B1",0.496183836300759,"Blastomere A"
"B1",0.489889970087756,"Blastomere A"
"B1",0.507684420473078,"Blastomere A"
"B1",0.497516418304948,"Blastomere A"
"B1",0.495432192182809,"Blastomere A"
"B1",0.498752032627154,"Blastomere A"
"B1",0.504015820234944,"Blastomere A"
"B1",0.50476647739753,"Blastomere A"
"B1",0.506278561294647,"Blastomere A"
"B1",0.507905963049854,"Blastomere A"
"B1",0.502032921488155,"Blastomere A"
"B1",0.504624930044328,"Blastomere A"
"B1",0.493838932236273,"Blastomere A"
"B1",0.500349008033203,"Blastomere A"
"B1",0.488010690009669,"Blastomere A"
"B1",0.501132595335587,"Blastomere A"
"B1",0.499408654214497,"Blastomere A"
"B1",0.499088675758089,"Blastomere A"
"B1",0.498866820581641,"Blastomere A"
"B1",0.502734798011646,"Blastomere A"
"B1",0.495078859967977,"Blastomere A"
"B1",0.493926352068559,"Blastomere A"
"B1",0.497107177233048,"Blastomere A"
"B1",0.508008567040897,"Blastomere A"
"B1",0.499309759327071,"Blastomere A"
"B1",0.500573923444388,"Blastomere A"
"B1",0.496788589875849,"Blastomere A"
"B1",0.505487621559414,"Blastomere A"
"B1",0.502127482609805,"Blastomere A"
"B1",0.501699693399005,"Blastomere A"
"B1",0.496389777716019,"Blastomere A"
"B1",0.503152995790501,"Blastomere A"
"B1",0.496555947527401,"Blastomere A"
"B1",0.504095391180208,"Blastomere A"
"B1",0.490073681992705,"Blastomere A"
"B1",0.500574891377433,"Blastomere A"
"B1",0.49470418615639,"Blastomere A"
"B1",0.495815793630453,"Blastomere A"
"B1",0.502736942587403,"Blastomere A"
"B1",0.495275904687849,"Blastomere A"
"B1",0.499385485912071,"Blastomere A"
"B1",0.506163265534426,"Blastomere A"
"B1",0.497549488071766,"Blastomere A"
"B1",0.501218402653787,"Blastomere A"
"B1",0.495589727876566,"Blastomere A"
"B1",0.491638231724746,"Blastomere A"
"B1",0.48898446385707,"Blastomere A"
"B1",0.491921713328612,"Blastomere A"
"B1",0.489090899411466,"Blastomere A"
"B1",0.497754358107354,"Blastomere A"
"B1",0.49642281426228,"Blastomere A"
"B1",0.498822314154526,"Blastomere A"
"B1",0.509286542827378,"Blastomere A"
"B1",0.49745759982471,"Blastomere A"
"B1",0.495281142160441,"Blastomere A"
"B1",0.487973914520796,"Blastomere A"
"B1",0.478107586912018,"Blastomere A"
"B1",0.489328801266144,"Blastomere A"
"B1",0.490899741421931,"Blastomere A"
"B1",0.489438754547364,"Blastomere A"
"B1",0.50499222981348,"Blastomere A"
"B1",0.498127333554631,"Blastomere A"
"B1",0.503983253285645,"Blastomere A"
"B1",0.505812364989105,"Blastomere A"
"B1",0.500931145000292,"Blastomere A"
"B1",0.498514613970687,"Blastomere A"
"B1",0.497459225618273,"Blastomere A"
"B1",0.4966863394568,"Blastomere A"
"B1",0.504737867180677,"Blastomere A"
"B1",0.503530704333499,"Blastomere A"
"B1",0.500438576702101,"Blastomere A"
"B1",0.489156208339418,"Blastomere A"
"B1",0.494046099827988,"Blastomere A"
"B1",0.501765323898365,"Blastomere A"
"B1",0.499676278770859,"Blastomere A"
"B1",0.500135152307408,"Blastomere A"
"B1",0.507981440089671,"Blastomere A"
"B1",0.500932150253172,"Blastomere A"
"B1",0.504514757353956,"Blastomere A"
"B1",0.495312775777813,"Blastomere A"
"B1",0.514900328042627,"Blastomere A"
"B1",0.500241110601459,"Blastomere A"
"B1",0.497148677501157,"Blastomere A"
"B1",0.501662453194951,"Blastomere A"
"B1",0.509765181066653,"Blastomere A"
"B1",0.50892232857405,"Blastomere A"
"B1",0.484459898011192,"Blastomere A"
"B1",0.50998893473433,"Blastomere A"
"B1",0.495078461000135,"Blastomere A"
"B1",0.5004153321921,"Blastomere A"
"B1",0.501580125935051,"Blastomere A"
"B1",0.495563084321517,"Blastomere A"
"B1",0.499401663337365,"Blastomere A"
"B1",0.493127255709277,"Blastomere A"
"B1",0.506289528690636,"Blastomere A"
"B1",0.499668670046281,"Blastomere A"
"B1",0.506155617968103,"Blastomere A"
"B1",0.497396363911485,"Blastomere A"
"B1",0.495893567659847,"Blastomere A"
"B1",0.495311169110599,"Blastomere A"
"B1",0.488556715485238,"Blastomere A"
"B1",0.500947119339782,"Blastomere A"
"B1",0.497867155646145,"Blastomere A"
"B1",0.490330390279171,"Blastomere A"
"B1",0.493689026187858,"Blastomere A"
"B1",0.495596488890059,"Blastomere A"
"B1",0.497708541994732,"Blastomere A"
"B1",0.506007951217979,"Blastomere A"
"B1",0.488076747692101,"Blastomere A"
"B1",0.508729093379276,"Blastomere A"
"B1",0.492464062816969,"Blastomere A"
"B1",0.503684331727625,"Blastomere A"
"B1",0.492536208739924,"Blastomere A"
"B1",0.497462504734989,"Blastomere A"
"B1",0.499584387933835,"Blastomere A"
"B1",0.490314152119785,"Blastomere A"
"B1",0.493195344488234,"Blastomere A"
"B1",0.487834044900409,"Blastomere A"
"B1",0.488346555991212,"Blastomere A"
"B1",0.499205182787558,"Blastomere A"
"B1",0.481683884844481,"Blastomere A"
"B1",0.508113378401182,"Blastomere A"
"B1",0.48865431479384,"Blastomere A"
"B1",0.502400529524486,"Blastomere A"
"B1",0.506387648284918,"Blastomere A"
"B1",0.499486870113701,"Blastomere A"
"B1",0.494007040588745,"Blastomere A"
"B1",0.493397642363344,"Blastomere A"
"B1",0.496068714238145,"Blastomere A"
"B1",0.493887312489301,"Blastomere A"
"B1",0.489331792333944,"Blastomere A"
"B1",0.504595660447877,"Blastomere A"
"B1",0.503939616710424,"Blastomere A"
"B1",0.490590125172118,"Blastomere A"
"B1",0.499662053541669,"Blastomere A"
"B1",0.483016129681672,"Blastomere A"
"B1",0.496261908369925,"Blastomere A"
"B1",0.502818802118575,"Blastomere A"
"B1",0.48919148190875,"Blastomere A"
"B1",0.503325733950353,"Blastomere A"
"B1",0.494444681803367,"Blastomere A"
"B1",0.503949423671878,"Blastomere A"
"B1",0.504682299492973,"Blastomere A"
"B1",0.492538818158186,"Blastomere A"
"B1",0.510074155065364,"Blastomere A"
"B1",0.498306064257254,"Blastomere A"
"B1",0.502828933786281,"Blastomere A"
"B1",0.498510012003263,"Blastomere A"
"B1",0.49889077983179,"Blastomere A"
"B1",0.517792978775906,"Blastomere A"
"B1",0.498899791275074,"Blastomere A"
"B1",0.498906230379771,"Blastomere A"
"B1",0.495453450901172,"Blastomere A"
"B1",0.493875577282416,"Blastomere A"
"B1",0.50109529170028,"Blastomere A"
"B1",0.494837289065384,"Blastomere A"
"B1",0.484092655498668,"Blastomere A"
"B1",0.487064797430039,"Blastomere A"
"B1",0.498445872224511,"Blastomere A"
"B1",0.498516660063944,"Blastomere A"
"B1",0.501079813880092,"Blastomere A"
"B1",0.488251628428812,"Blastomere A"
"B1",0.50969781145092,"Blastomere A"
"B1",0.489994393301818,"Blastomere A"
"B1",0.49349512418619,"Blastomere A"
"B1",0.492677905281636,"Blastomere A"
"B1",0.488985615074001,"Blastomere A"
"B1",0.504068442619245,"Blastomere A"
"B1",0.492415156602286,"Blastomere A"
"B1",0.503679580583987,"Blastomere A"
"B1",0.502705265191555,"Blastomere A"
"B1",0.500917145125871,"Blastomere A"
"B1",0.491690624220907,"Blastomere A"
"B1",0.49376043581508,"Blastomere A"
"B1",0.497086843521092,"Blastomere A"
"B1",0.491271071860205,"Blastomere A"
"B1",0.497469642976724,"Blastomere A"
"B1",0.488955652790233,"Blastomere A"
"B1",0.499126057877491,"Blastomere A"
"B1",0.48696989301467,"Blastomere A"
"B1",0.487351683246645,"Blastomere A"
"B1",0.50198721811801,"Blastomere A"
"B1",0.495508789979843,"Blastomere A"
"B1",0.494800827740366,"Blastomere A"
"B1",0.486352383334715,"Blastomere A"
"B1",0.501987614797739,"Blastomere A"
"B1",0.501745871787121,"Blastomere A"
"B1",0.495104071810181,"Blastomere A"
"B1",0.500761632803177,"Blastomere A"
"B1",0.49711525174221,"Blastomere A"
"B1",0.502232209196618,"Blastomere A"
"B1",0.500288667412385,"Blastomere A"
"B1",0.50323524890303,"Blastomere A"
"B1",0.494243360261628,"Blastomere A"
"B1",0.492879349376055,"Blastomere A"
"B1",0.500102935354103,"Blastomere A"
"B1",0.507204451896539,"Blastomere A"
"B1",0.504226632334872,"Blastomere A"
"B1",0.504436803077587,"Blastomere A"
"B1",0.505969595620807,"Blastomere A"
"B1",0.503101471424564,"Blastomere A"
"B1",0.500245317485507,"Blastomere A"
"B1",0.495037888127164,"Blastomere A"
"B1",0.494935356571066,"Blastomere A"
"B1",0.49835729179868,"Blastomere A"
"B1",0.501950200378604,"Blastomere A"
"B1",0.498259373657152,"Blastomere A"
"B1",0.501478459380284,"Blastomere A"
"B1",0.503156785053697,"Blastomere A"
"B1",0.488311300577734,"Blastomere A"
"B1",0.503834343120284,"Blastomere A"
"B1",0.499008533187491,"Blastomere A"
"B1",0.496404673480505,"Blastomere A"
"B1",0.512173837588383,"Blastomere A"
"B1",0.497876140465788,"Blastomere A"
"B1",0.488028943423898,"Blastomere A"
"B1",0.496209662874322,"Blastomere A"
"B1",0.498814315431382,"Blastomere A"
"B1",0.490459161661755,"Blastomere A"
"B1",0.506112797218487,"Blastomere A"
"B1",0.496331949116293,"Blastomere A"
"B1",0.505114714814139,"Blastomere A"
"B1",0.48775837329519,"Blastomere A"
"B1",0.503306444978079,"Blastomere A"
"B1",0.494999331739231,"Blastomere A"
"B1",0.49550558923246,"Blastomere A"
"B1",0.497485610303824,"Blastomere A"
"B1",0.504923146331604,"Blastomere A"
"B1",0.494533864442236,"Blastomere A"
"B1",0.503306417393479,"Blastomere A"
"B1",0.505923585206082,"Blastomere A"
"B1",0.493705265286196,"Blastomere A"
"B1",0.495008613152508,"Blastomere A"
"B1",0.500512211259689,"Blastomere A"
"B1",0.497641168652386,"Blastomere A"
"B1",0.492233062768833,"Blastomere A"
"B1",0.479652499160337,"Blastomere A"
"B1",0.508702498017529,"Blastomere A"
"B1",0.497091046574881,"Blastomere A"
"B1",0.484766677857413,"Blastomere A"
"B1",0.494697989740806,"Blastomere A"
"B1",0.499359187164348,"Blastomere A"
"B1",0.505600297434672,"Blastomere A"
"B1",0.497041917107688,"Blastomere A"
"B1",0.484269343029596,"Blastomere A"
"B1",0.516144028435648,"Blastomere A"
"B1",0.4934874242906,"Blastomere A"
"B1",0.502151085900854,"Blastomere A"
"B1",0.493146051151798,"Blastomere A"
"B1",0.499087044644408,"Blastomere A"
"B1",0.50590436967241,"Blastomere A"
"B1",0.492962015974382,"Blastomere A"
"B1",0.493406978868654,"Blastomere A"
"B1",0.495170967340016,"Blastomere A"
"B1",0.480662438702992,"Blastomere A"
"B1",0.501317275688422,"Blastomere A"
"B1",0.512454840935465,"Blastomere A"
"B1",0.492235178738283,"Blastomere A"
"B1",0.508429471414556,"Blastomere A"
"B1",0.505001213854976,"Blastomere A"
"B1",0.488590394227795,"Blastomere A"
