"gini","gini_obs"
0.501217866768404,0.79672089253819
0.497092534989607,0.79672089253819
0.504277117207724,0.79672089253819
0.500535725493052,0.79672089253819
0.502185847100375,0.79672089253819
0.501395537906267,0.79672089253819
0.497872944916706,0.79672089253819
0.501135381964608,0.79672089253819
0.505451063410135,0.79672089253819
0.501466694941435,0.79672089253819
0.505504492806935,0.79672089253819
0.507407905290637,0.79672089253819
0.496033572390045,0.79672089253819
0.496060564615001,0.79672089253819
0.487332584053707,0.79672089253819
0.495387408431348,0.79672089253819
0.501295153360315,0.79672089253819
0.494710961124072,0.79672089253819
0.494887294927216,0.79672089253819
0.494173096197964,0.79672089253819
0.495858580925511,0.79672089253819
0.505412584070482,0.79672089253819
0.497672431913792,0.79672089253819
0.504893962871032,0.79672089253819
0.499854404199987,0.79672089253819
0.491826969961956,0.79672089253819
0.501131636970579,0.79672089253819
0.500049122475451,0.79672089253819
0.504099278700072,0.79672089253819
0.500536308416686,0.79672089253819
0.504042593888193,0.79672089253819
0.499474662720976,0.79672089253819
0.499267626204123,0.79672089253819
0.493599072520552,0.79672089253819
0.49861562466102,0.79672089253819
0.506974245126823,0.79672089253819
0.487160849998782,0.79672089253819
0.503562848864186,0.79672089253819
0.495227342171347,0.79672089253819
0.502940016981608,0.79672089253819
0.49536924960445,0.79672089253819
0.501507817522778,0.79672089253819
0.496985708023392,0.79672089253819
0.511552535885634,0.79672089253819
0.498900759536867,0.79672089253819
0.503212256534312,0.79672089253819
0.502088040966067,0.79672089253819
0.503290007165084,0.79672089253819
0.499391661789384,0.79672089253819
0.497332064188828,0.79672089253819
0.496099885619385,0.79672089253819
0.50077880596805,0.79672089253819
0.497884152256251,0.79672089253819
0.506966495423739,0.79672089253819
0.505281938996794,0.79672089253819
0.495428343566531,0.79672089253819
0.495911816006999,0.79672089253819
0.499201309417431,0.79672089253819
0.497022186761942,0.79672089253819
0.495599808521636,0.79672089253819
0.497322214444285,0.79672089253819
0.497779629620728,0.79672089253819
0.501305668312305,0.79672089253819
0.499737096541974,0.79672089253819
0.500155108128444,0.79672089253819
0.503587636402116,0.79672089253819
0.504887225248583,0.79672089253819
0.490167861952628,0.79672089253819
0.497038096658303,0.79672089253819
0.500190665536351,0.79672089253819
0.496920085563109,0.79672089253819
0.494181586088198,0.79672089253819
0.495668251423205,0.79672089253819
0.49118297013968,0.79672089253819
0.491633332450827,0.79672089253819
0.492693132655105,0.79672089253819
0.498003538556965,0.79672089253819
0.502427505642454,0.79672089253819
0.493097373858217,0.79672089253819
0.498482714542953,0.79672089253819
0.501146446967151,0.79672089253819
0.495146800232708,0.79672089253819
0.496629504859341,0.79672089253819
0.502203599466563,0.79672089253819
0.499909637378582,0.79672089253819
0.505603492227372,0.79672089253819
0.500004921745728,0.79672089253819
0.498553400523057,0.79672089253819
0.500554140518377,0.79672089253819
0.50275588793153,0.79672089253819
0.501908126724669,0.79672089253819
0.498699845590587,0.79672089253819
0.484795742050664,0.79672089253819
0.50100879526683,0.79672089253819
0.49259959990713,0.79672089253819
0.503009565620641,0.79672089253819
0.508251729974192,0.79672089253819
0.497733954803629,0.79672089253819
0.506825635336851,0.79672089253819
0.498840389481264,0.79672089253819
0.494243352653536,0.79672089253819
0.505435700107206,0.79672089253819
0.5041701811787,0.79672089253819
0.499328207172355,0.79672089253819
0.507932639066576,0.79672089253819
0.498806406370497,0.79672089253819
0.50019767205489,0.79672089253819
0.498039277207379,0.79672089253819
0.502529456106359,0.79672089253819
0.496632028720238,0.79672089253819
0.494596918800348,0.79672089253819
0.498829341987307,0.79672089253819
0.493410557596109,0.79672089253819
0.501337781114079,0.79672089253819
0.490880773256466,0.79672089253819
0.500439074510159,0.79672089253819
0.48766732140444,0.79672089253819
0.501745340683652,0.79672089253819
0.49233638759639,0.79672089253819
0.507772205050671,0.79672089253819
0.496778965854819,0.79672089253819
0.489433090396446,0.79672089253819
0.499408520867809,0.79672089253819
0.48993042347179,0.79672089253819
0.493961671269759,0.79672089253819
0.500533305868962,0.79672089253819
0.497424342760005,0.79672089253819
0.507928447737821,0.79672089253819
0.489712866525869,0.79672089253819
0.504071794132254,0.79672089253819
0.496598079627951,0.79672089253819
0.492210573607928,0.79672089253819
0.498799793905728,0.79672089253819
0.503513622798898,0.79672089253819
0.504164996964379,0.79672089253819
0.496374590999412,0.79672089253819
0.506650255814024,0.79672089253819
0.500712650630936,0.79672089253819
0.503535838165569,0.79672089253819
0.503898060756086,0.79672089253819
0.49517246469866,0.79672089253819
0.499817322299177,0.79672089253819
0.506803104993081,0.79672089253819
0.496460743170547,0.79672089253819
0.503352158197211,0.79672089253819
0.498855793335175,0.79672089253819
0.500221419057399,0.79672089253819
0.505223448440083,0.79672089253819
0.49998852422982,0.79672089253819
0.503211481832671,0.79672089253819
0.49935866259398,0.79672089253819
0.497767871201929,0.79672089253819
0.496411334971711,0.79672089253819
0.501382242911094,0.79672089253819
0.503528504173153,0.79672089253819
0.50670496473357,0.79672089253819
0.498167817439571,0.79672089253819
0.497933122797715,0.79672089253819
0.502079081447021,0.79672089253819
0.50326598289647,0.79672089253819
0.50421774484221,0.79672089253819
0.498087105785364,0.79672089253819
0.501364078659757,0.79672089253819
0.500256930992527,0.79672089253819
0.500015505104604,0.79672089253819
0.507294085815218,0.79672089253819
0.499130919140231,0.79672089253819
0.494559823417742,0.79672089253819
0.497472647575891,0.79672089253819
0.495245968714555,0.79672089253819
0.501992748979936,0.79672089253819
0.495833036711494,0.79672089253819
0.499600003518408,0.79672089253819
0.500060031528795,0.79672089253819
0.500587885721859,0.79672089253819
0.501999971115807,0.79672089253819
0.499066971008329,0.79672089253819
0.488528216756549,0.79672089253819
0.502713694081335,0.79672089253819
0.506424928146021,0.79672089253819
0.5034234595354,0.79672089253819
0.507338400108351,0.79672089253819
0.503202713256192,0.79672089253819
0.498417889113713,0.79672089253819
0.505537818445607,0.79672089253819
0.489836721324439,0.79672089253819
0.500588923174236,0.79672089253819
0.496828640915613,0.79672089253819
0.497531486033488,0.79672089253819
0.496723365724546,0.79672089253819
0.495496905622257,0.79672089253819
0.50319417118738,0.79672089253819
0.501893940758694,0.79672089253819
0.502734319195958,0.79672089253819
0.498007836013994,0.79672089253819
0.502141913634025,0.79672089253819
0.505109874572891,0.79672089253819
0.497340878935742,0.79672089253819
0.498728645455853,0.79672089253819
0.504695493221885,0.79672089253819
0.498299794908789,0.79672089253819
0.49772895937436,0.79672089253819
0.501248153816252,0.79672089253819
0.500341493633202,0.79672089253819
0.502670154429189,0.79672089253819
0.493799792663952,0.79672089253819
0.492450507713489,0.79672089253819
0.500030580790906,0.79672089253819
0.50354117179233,0.79672089253819
0.494733693090175,0.79672089253819
0.498149791311428,0.79672089253819
0.491445999037998,0.79672089253819
0.495993939214361,0.79672089253819
0.497478093813008,0.79672089253819
0.501706166701042,0.79672089253819
0.497427552126259,0.79672089253819
0.498121659486315,0.79672089253819
0.501444668060677,0.79672089253819
0.499540871355883,0.79672089253819
0.499177770752502,0.79672089253819
0.508158612689711,0.79672089253819
0.49821549127608,0.79672089253819
0.498438837736509,0.79672089253819
0.501298231218285,0.79672089253819
0.489423435085092,0.79672089253819
0.496643313700145,0.79672089253819
0.50449738406808,0.79672089253819
0.499254179312635,0.79672089253819
0.4972810806416,0.79672089253819
0.497484605009618,0.79672089253819
0.501138356632395,0.79672089253819
0.502687821867703,0.79672089253819
0.498103006342384,0.79672089253819
0.499017379123118,0.79672089253819
0.493172763973162,0.79672089253819
0.498867084541333,0.79672089253819
0.491556419449825,0.79672089253819
0.493964728318772,0.79672089253819
0.49589437386077,0.79672089253819
0.501271366549561,0.79672089253819
0.50559585635205,0.79672089253819
0.495829147881814,0.79672089253819
0.503054570782512,0.79672089253819
0.505017824141607,0.79672089253819
0.505377510608706,0.79672089253819
0.498629957641627,0.79672089253819
0.494773572324347,0.79672089253819
0.49979815379773,0.79672089253819
0.498804552829135,0.79672089253819
0.49668842765789,0.79672089253819
0.502149014015347,0.79672089253819
