"T0","T","gini_null_median","gini_null_lo","gini_null_hi"
6,9.51572395510204,0.491544847127437,0.440400632697141,0.540228480454719
6,9.66858151836735,0.493122127187725,0.442061116870066,0.541739235937139
6,9.82143908163265,0.493289931434907,0.446593519871606,0.541597238042349
6,9.97429664489796,0.493427502772883,0.445956714255215,0.542151865469231
6,10.1271542081633,0.493413716463387,0.444940333130101,0.544135638815821
6,10.2800117714286,0.493529750525673,0.448311753687291,0.539890220644266
6,10.4328693346939,0.494689974288314,0.4468986474593,0.545105772287338
6,10.5857268979592,0.493377652319574,0.448322498085619,0.542184321061198
6,10.7385844612245,0.495056651024069,0.445890393350768,0.542976653840636
6,10.8914420244898,0.495358092509106,0.446909081287308,0.54674256720777
6,11.0442995877551,0.496343011501641,0.44894628718566,0.543139825355404
6,11.1971571510204,0.49621134024452,0.446331780321671,0.54466433541579
6,11.3500147142857,0.496120634891131,0.444102601989453,0.544607110720878
6,11.502872277551,0.497043572329264,0.447213676103842,0.547229520650482
6,11.6557298408163,0.497046996801673,0.44531169985277,0.545629842823209
6,11.8085874040816,0.4953660241117,0.445891392185726,0.548331949141413
6,11.9614449673469,0.495605182867985,0.446005861117854,0.543781217702389
6,12.1143025306122,0.495877783429062,0.443935520356536,0.540722143237196
6,12.2671600938775,0.495184065194121,0.4438026513605,0.542758118593765
6,12.4200176571429,0.495613964057275,0.44760434405602,0.544379744373762
6,12.5728752204082,0.49405036586557,0.450436588643603,0.547625021041557
6,12.7257327836735,0.495747811887155,0.446057808224639,0.545151207080032
6,12.8785903469388,0.495625553366134,0.448170736409798,0.545254591719875
6,13.0314479102041,0.494654361719915,0.443796846250255,0.545202112613645
6,13.1843054734694,0.495279690929594,0.448012055638608,0.541979429675367
6,13.3371630367347,0.495979462392663,0.447040733742563,0.546582084553787
6,13.4900206,0.496630010175463,0.447953084465247,0.545749059125662
6.5,6.5,0,0,0
6.5,6.64265348163265,0.115756615125833,0.0978745526246022,0.135675526002693
6.5,6.78530696326531,0.196634033814387,0.175892519675061,0.21590193448627
6.5,6.92796044489796,0.255834284127866,0.237672767969395,0.274386768006899
6.5,7.07061392653061,0.300663033454097,0.282974056350369,0.317911580413411
6.5,7.21326740816327,0.335085364287772,0.318093464246915,0.352300818451521
6.5,7.35592088979592,0.362453443719105,0.344001673252243,0.379989969538352
6.5,7.49857437142857,0.384499638330388,0.366894549085396,0.402216802866126
6.5,7.64122785306122,0.402767544445481,0.384478754310731,0.420081824082586
6.5,7.78388133469388,0.417979358024728,0.398457804541068,0.437317225198228
6.5,7.92653481632653,0.430013091156832,0.412086526897013,0.447366632429727
6.5,8.06918829795918,0.440111304716553,0.421229618761278,0.46040124332724
6.5,8.21184177959184,0.448781851849315,0.429670574077029,0.466539747561872
6.5,8.35449526122449,0.455140842065759,0.434217599482057,0.477151836155859
6.5,8.49714874285714,0.461614977553164,0.439069249968385,0.482275192317938
6.5,8.6398022244898,0.467485928495233,0.447522651745414,0.487102432686335
6.5,8.78245570612245,0.471309853929973,0.449992020784515,0.492074327880186
6.5,8.9251091877551,0.47503280472715,0.453497323632758,0.496447512004315
6.5,9.06776266938775,0.478188687608451,0.458021101843887,0.498507620229868
6.5,9.21041615102041,0.480554802023208,0.460398488661776,0.502218868964916
6.5,9.35306963265306,0.483761683505122,0.462263961923373,0.505461376105917
6.5,9.49572311428571,0.486100538702627,0.465069315307363,0.507861793713641
6.5,9.63837659591837,0.487322824263743,0.466343288636825,0.509227246164484
6.5,9.78103007755102,0.489681567576215,0.468269191711285,0.511039013613159
6.5,9.92368355918367,0.490029954862084,0.468265643460879,0.510310641491041
6.5,10.0663370408163,0.491422875295792,0.470819746992727,0.514344522916438
6.5,10.208990522449,0.492202833157326,0.470081650089239,0.514097827403053
6.5,10.3516440040816,0.493803222356562,0.471473476115163,0.514886438660161
6.5,10.4942974857143,0.493450966198751,0.47395243346162,0.515295102568932
6.5,10.6369509673469,0.495777481891256,0.472927092133956,0.517821241902971
6.5,10.7796044489796,0.495379907718427,0.474496092920356,0.517174315788062
6.5,10.9222579306122,0.495692303832697,0.472474691732961,0.516042467219312
6.5,11.0649114122449,0.496790884839004,0.474136020374738,0.519071445350895
6.5,11.2075648938775,0.496932565843601,0.47473803249525,0.51664248299234
6.5,11.3502183755102,0.497354802706639,0.476924695664669,0.519170634399789
6.5,11.4928718571429,0.497847366443281,0.476350434927318,0.520299339566679
6.5,11.6355253387755,0.497298935525734,0.475277510049929,0.519514004454516
6.5,11.7781788204082,0.497435610831824,0.476686790862692,0.520267029021626
6.5,11.9208323020408,0.498288686894131,0.47738137043935,0.520442814802628
6.5,12.0634857836735,0.498841556556704,0.475995126069898,0.519941127166954
6.5,12.2061392653061,0.498346120716733,0.477026032455003,0.520928184002416
6.5,12.3487927469388,0.498319859701498,0.476392693267136,0.517991861576627
6.5,12.4914462285714,0.49763310199734,0.476672123924618,0.521388497496257
6.5,12.6340997102041,0.498954293114873,0.477224953320646,0.520346384155415
6.5,12.7767531918367,0.499392544228144,0.478538524634724,0.520907383459767
6.5,12.9194066734694,0.498993914264865,0.477856611770189,0.521817800387333
6.5,13.062060155102,0.498750499208767,0.476852980951586,0.520755969196051
6.5,13.2047136367347,0.498535111897312,0.478710901589652,0.520679795753199
6.5,13.3473671183673,0.49874532675688,0.476483038154332,0.520546412692911
6.5,13.4900206,0.498299016328458,0.477393849825102,0.520704207429013
7,7,0,0,0
7,7.1324494,0.0905712099558613,0.0831072054223046,0.0980479430034584
7,7.2648988,0.159054268102011,0.150403616027973,0.167449969598402
7,7.3973482,0.212495226197212,0.20479536103843,0.220747302695979
7,7.5297976,0.255107110335485,0.247898635290216,0.26288672184862
7,7.662247,0.289761679525695,0.28210568586385,0.297400429910747
7,7.7946964,0.317921453321478,0.310681897378709,0.325511001479455
7,7.9271458,0.341816686146875,0.334458835849216,0.349227233733934
7,8.0595952,0.36220120596113,0.355137836844951,0.369324802600007
7,8.1920446,0.379060885301913,0.371938491875896,0.386270406641691
7,8.324494,0.393377502035486,0.386353086372673,0.401204450825512
7,8.4569434,0.406476729528127,0.399127730496462,0.413742389719845
7,8.5893928,0.417361314764757,0.409163378124821,0.425221556017635
7,8.7218422,0.426551526748301,0.418430146779915,0.433994780574185
7,8.8542916,0.434735415265906,0.425979515066063,0.442731364784796
7,8.986741,0.441779031315117,0.433810692248151,0.450020428725776
7,9.1191904,0.448587830787143,0.439976340675962,0.456352010396404
7,9.2516398,0.453943549210407,0.445729069112154,0.461954311954423
7,9.3840892,0.458931208921256,0.449860550994826,0.467095714573214
7,9.5165386,0.463146658601349,0.455195328762827,0.471687638878861
7,9.648988,0.467324576715458,0.458753408734605,0.475496355238333
7,9.7814374,0.47073082067608,0.461997304590292,0.479003368853849
7,9.9138868,0.473617859960257,0.464849619952084,0.481703863977609
7,10.0463362,0.476378555456582,0.467214059587903,0.484851827486965
7,10.1787856,0.478856441434146,0.470039700187173,0.487776092013845
7,10.311235,0.481308331386463,0.472138839861989,0.489832631757052
7,10.4436844,0.482490510536638,0.473721671020528,0.491525887957602
7,10.5761338,0.484780839354044,0.47569169823167,0.492605824576061
7,10.7085832,0.486376752664769,0.477683982928349,0.49555425598257
7,10.8410326,0.487774591894072,0.4786682551091,0.49698795591618
7,10.973482,0.489089241634142,0.480018613018725,0.497805720826418
7,11.1059314,0.48971888622979,0.481204665585157,0.499723155695542
7,11.2383808,0.490538370916895,0.481165610805738,0.499267696990508
7,11.3708302,0.491741371294983,0.482398928148811,0.500161591462549
7,11.5032796,0.492660047434557,0.484064124644098,0.50167209208668
7,11.635729,0.493781798842429,0.484640267592258,0.502415950610839
7,11.7681784,0.494044262342198,0.484910086091099,0.502735813733005
7,11.9006278,0.494348468633401,0.486210824087412,0.503788632242944
7,12.0330772,0.494897877283593,0.486137104725026,0.503271797729238
7,12.1655266,0.495676073392135,0.487210247585601,0.504971035535914
7,12.297976,0.496170395989502,0.487162056092864,0.505512186655841
7,12.4304254,0.496915031291289,0.488414746219891,0.505269984625513
7,12.5628748,0.496635421388455,0.487847914491773,0.506017809185468
7,12.6953242,0.497178960915968,0.487940202699428,0.506049145302301
7,12.8277736,0.497530378286794,0.48880099589421,0.505788653416681
7,12.960223,0.497779905998792,0.488207581570426,0.506273238524142
7,13.0926724,0.497759576471851,0.48903517887598,0.506736491886748
7,13.2251218,0.497929320071043,0.489524923143931,0.506689203883233
7,13.3575712,0.498134405029685,0.489475737018382,0.507471472120423
7,13.4900206,0.498498026426514,0.489236840293685,0.507249377866537
7.5,7.5,0,0,0
7.5,7.62224531836735,0.0711743618995598,0.067407350074989,0.0748668380666394
7.5,7.74449063673469,0.128528199842109,0.124143434878201,0.132745961360006
7.5,7.86673595510204,0.175373414206268,0.171158898497825,0.179255453986334
7.5,7.98898127346939,0.214458574717042,0.21056321647777,0.218685514154776
7.5,8.11122659183673,0.247403170235757,0.243380180609887,0.251372767023486
7.5,8.23347191020408,0.275508827766954,0.271427422086032,0.279397313920989
7.5,8.35571722857143,0.299606083837824,0.295760315057565,0.303532269691394
7.5,8.47796254693877,0.320446841300913,0.316319020297136,0.324577595207426
7.5,8.60020786530612,0.338689394303395,0.334954075932407,0.342539963078914
7.5,8.72245318367347,0.354795746020588,0.351040185203085,0.35863494525174
7.5,8.84469850204082,0.368533019670788,0.364646494564619,0.372511244486082
7.5,8.96694382040816,0.381178221039307,0.377191771862676,0.385120292726273
7.5,9.08918913877551,0.392281879542945,0.388292902797825,0.39637111186447
7.5,9.21143445714286,0.402125653851148,0.398034859554435,0.40604492358826
7.5,9.3336797755102,0.41083286897687,0.406553491307834,0.415310084726283
7.5,9.45592509387755,0.418777246862612,0.414444643552294,0.422721583835644
7.5,9.5781704122449,0.42594191640209,0.421679522378682,0.430378155538532
7.5,9.70041573061224,0.432287342921581,0.428106157619351,0.436896996804052
7.5,9.82266104897959,0.438179087205221,0.433594262435985,0.44253430078511
7.5,9.94490636734694,0.443759965170821,0.439429019917108,0.44838166733341
7.5,10.0671516857143,0.448257482447677,0.443514155021043,0.452453272753417
7.5,10.1893970040816,0.452706525446474,0.448305054550046,0.457111637758774
7.5,10.311642322449,0.456659229119294,0.451949627509709,0.461349922489214
7.5,10.4338876408163,0.460153713075956,0.455747963367462,0.464892294153005
7.5,10.5561329591837,0.463481230204833,0.458993004286025,0.467753976518777
7.5,10.678378277551,0.466282902519238,0.461931864509952,0.470900930709646
7.5,10.8006235959184,0.469112955153382,0.464928837546924,0.473992574958176
7.5,10.9228689142857,0.471580678322008,0.467158201274608,0.475958583382633
7.5,11.0451142326531,0.473915186650521,0.469069488510077,0.478336089600773
7.5,11.1673595510204,0.475936302682839,0.471487873084199,0.480429821475365
7.5,11.2896048693878,0.47795859528999,0.472920485792782,0.482330337763669
7.5,11.4118501877551,0.4796961127881,0.475041732419188,0.484626462819277
7.5,11.5340955061224,0.481443877193245,0.477111589784154,0.486130428172851
7.5,11.6563408244898,0.482757265419756,0.477880478089767,0.487525122550419
7.5,11.7785861428571,0.48408037776401,0.479385722279414,0.488894870216978
7.5,11.9008314612245,0.485314850678214,0.480557674117711,0.49023771931972
7.5,12.0230767795918,0.486477836439485,0.481869307851659,0.491161110734875
7.5,12.1453220979592,0.487521544413069,0.482757838192922,0.492289156269936
7.5,12.2675674163265,0.488626520832435,0.483862428323396,0.492960617266987
7.5,12.3898127346939,0.489510345150578,0.484780666054592,0.494078910176783
7.5,12.5120580530612,0.49026661711695,0.485731755427341,0.495160442885085
7.5,12.6343033714286,0.491139462873974,0.486356422437334,0.496078315779277
7.5,12.7565486897959,0.491615518085564,0.486495930843166,0.496629024008191
7.5,12.8787940081633,0.492226392300491,0.487395441988833,0.496894824007923
7.5,13.0010393265306,0.493086396288486,0.488000750673964,0.497777528254459
7.5,13.123284644898,0.493572350036189,0.488712784332997,0.498198419029251
7.5,13.2455299632653,0.493976800677604,0.489023404619391,0.49869695678687
7.5,13.3677752816327,0.494450371168035,0.489373838885428,0.499404613355982
7.5,13.4900206,0.495053852190235,0.490233240556913,0.499846266339689
8,8,0,0,0
8,8.11204123673469,0.0570263355967207,0.0546239324960999,0.05934970270958
8,8.22408247346939,0.104945067643814,0.102262286909136,0.107708697192068
8,8.33612371020408,0.145764769509911,0.142925567995627,0.148594861570436
8,8.44816494693877,0.180819342374951,0.17818729183559,0.18360388216411
8,8.56020618367347,0.211439350723563,0.20857507769534,0.214197720669728
8,8.67224742040816,0.237885634110988,0.235461026327057,0.24047145783542
8,8.78428865714286,0.261325967984807,0.25864391313341,0.263986298411416
8,8.89632989387755,0.282100715432095,0.279646186651198,0.284652061405995
8,9.00837113061224,0.300527239355258,0.297979205711214,0.303079149476854
8,9.12041236734694,0.316999122639494,0.314463465662528,0.319545617043089
8,9.23245360408163,0.331738045811285,0.329276297303668,0.334276541046194
8,9.34449484081633,0.345129747437531,0.342419678753466,0.347644647902119
8,9.45653607755102,0.357192416689814,0.354478112261155,0.359841688777708
8,9.56857731428571,0.368117879522804,0.365550607655253,0.370836625104622
8,9.68061855102041,0.378006575652407,0.375201266674769,0.380546036758811
8,9.7926597877551,0.387061658070072,0.384314597339821,0.389745591106883
8,9.9047010244898,0.395303814722057,0.392768822427191,0.39808675356909
8,10.0167422612245,0.402868995038948,0.400270304038816,0.405498465625135
8,10.1287834979592,0.409818603567403,0.407117721631,0.412465428247767
8,10.2408247346939,0.416133723006278,0.413386769841675,0.418777903474882
8,10.3528659714286,0.422098036155387,0.419159961527192,0.424797122836171
8,10.4649072081633,0.427424256034062,0.424501964329756,0.430088821957404
8,10.576948444898,0.432484744814446,0.429482701492484,0.435277477647118
8,10.6889896816327,0.437058924095781,0.43427856088202,0.440112958473531
8,10.8010309183673,0.441285715567948,0.438482278548473,0.444162253792476
8,10.913072155102,0.445305677320679,0.442533333825153,0.448371292251932
8,11.0251133918367,0.448819001177947,0.445922579394061,0.451712462158251
8,11.1371546285714,0.452196737771858,0.449465626926557,0.455042403190855
8,11.2491958653061,0.45545090993501,0.452590211702449,0.458632648041263
8,11.3612371020408,0.458388436052417,0.455714431301074,0.461367103175251
8,11.4732783387755,0.461065894003449,0.458148895510171,0.463915254479528
8,11.5853195755102,0.463509550769146,0.460574903711543,0.466470023576314
8,11.6973608122449,0.46592129623569,0.463071265209103,0.468977144674268
8,11.8094020489796,0.46805107518165,0.465087573849994,0.470897461247409
8,11.9214432857143,0.470259172551256,0.466922091325649,0.473264561813288
8,12.033484522449,0.472053562683473,0.469303704176805,0.47516850644638
8,12.1455257591837,0.47378402676556,0.470914318976639,0.476927202787185
8,12.2575669959184,0.475622691745864,0.472419016698463,0.478522905327805
8,12.3696082326531,0.476890079629411,0.474031526102665,0.479829238843862
8,12.4816494693878,0.478365421292665,0.475278528834849,0.481458749675432
8,12.5936907061224,0.479830100200019,0.47657533597977,0.482635212607713
8,12.7057319428571,0.481025762833416,0.477984777843721,0.48414587254424
8,12.8177731795918,0.482200079613034,0.47918981260128,0.48519226806156
8,12.9298144163265,0.483427034604769,0.480422165705537,0.486349987335728
8,13.0418556530612,0.48445429122539,0.481301167893504,0.487501666310821
8,13.1538968897959,0.485365577619078,0.482305752926457,0.488508257810203
8,13.2659381265306,0.486307998647996,0.483359395266542,0.489453404703589
8,13.3779793632653,0.487243937328457,0.484075076862971,0.490161946170231
8,13.4900206,0.487878065749143,0.484868064815707,0.490807445606859
10,10,0,0,0
10,10.0712249102041,0.0261807311204407,0.0254947349766454,0.0268710585943878
10,10.1424498204082,0.0503698887760342,0.0494613805870715,0.0512466678317831
10,10.2136747306122,0.0727871597776023,0.0717154823250424,0.0738127362068486
10,10.2848996408163,0.0935922924367372,0.0924752253185572,0.0947628087635629
10,10.3561245510204,0.112988784612351,0.111830727941782,0.114056118607777
10,10.4273494612245,0.131142876785564,0.130017575695767,0.132192744791241
10,10.4985743714286,0.147967419052974,0.146769577806707,0.149127824606683
10,10.5697992816327,0.163836916512984,0.162639634492415,0.165031629714723
10,10.6410241918367,0.178666470067736,0.177454949828696,0.179826451089129
10,10.7122491020408,0.192625270011024,0.191448741609385,0.193781580341289
10,10.7834740122449,0.205754318150766,0.204528410876786,0.20696182981288
10,10.854698922449,0.218062788409343,0.216975423217397,0.219244008210325
10,10.9259238326531,0.229803304283431,0.228675667524563,0.230947041734829
10,10.9971487428571,0.240860229402833,0.2397034037204,0.241966872740714
10,11.0683736530612,0.251219078813548,0.250137588802337,0.252349603513292
10,11.1395985632653,0.261126501721713,0.260052981627873,0.262325473990267
10,11.2108234734694,0.270496988779789,0.269430577264184,0.271628631151885
10,11.2820483836735,0.279393147724261,0.278287966330836,0.280538063288465
10,11.3532732938776,0.287829162172243,0.286806026341673,0.288935864439043
10,11.4244982040816,0.295861342400942,0.294823888561751,0.296984853023153
10,11.4957231142857,0.303528852860016,0.30246389344166,0.304615855565231
10,11.5669480244898,0.3107944336722,0.309679869271306,0.311814434444254
10,11.6381729346939,0.317730362465205,0.316637070323048,0.318759560638445
10,11.709397844898,0.324358295200116,0.323281858774502,0.325408043406478
10,11.780622755102,0.330702531797883,0.329615222181501,0.3317398294963
10,11.8518476653061,0.336735736019549,0.335721530901981,0.337774632721518
10,11.9230725755102,0.342470923617467,0.341472193562709,0.343525134792806
10,11.9942974857143,0.347994277044672,0.347014955061868,0.349224165038238
10,12.0655223959184,0.353325618760183,0.352241435876301,0.35438533294199
10,12.1367473061224,0.358361435883402,0.357328691099698,0.359401078211506
10,12.2079722163265,0.363232189613075,0.362098673934322,0.364254020790765
10,12.2791971265306,0.367871371543512,0.36680579828613,0.368855730210324
10,12.3504220367347,0.372296108418276,0.371226965204337,0.373441178051522
10,12.4216469469388,0.376623065693259,0.375470568792341,0.377708154810488
10,12.4928718571429,0.380724073643014,0.379611478394708,0.381915300501331
10,12.5640967673469,0.38467252737445,0.383498491289163,0.385714865889124
10,12.635321677551,0.388450394401573,0.387438429393347,0.389539173783525
10,12.7065465877551,0.392155177568065,0.390967530152727,0.393219842513616
10,12.7777714979592,0.395606534124373,0.394524151124475,0.396738861491784
10,12.8489964081633,0.398998580545405,0.39779138225048,0.400211432414796
10,12.9202213183673,0.40220721695151,0.401053210698129,0.403343876001045
10,12.9914462285714,0.405347435072377,0.404261427233269,0.406555866282677
10,13.0626711387755,0.408330209697757,0.407220865874139,0.409506961443378
10,13.1338960489796,0.411277080633908,0.410066096487066,0.412480489261129
10,13.2051209591837,0.414044376105457,0.412923674285364,0.415228958959074
10,13.2763458693878,0.416748570842646,0.41563035875967,0.417952719847372
10,13.3475707795918,0.419347709346047,0.418203421367449,0.420440022837177
10,13.4187956897959,0.421829539509123,0.420684435469284,0.423044031203658
10,13.4900206,0.424256518457139,0.423066823025246,0.425463489138589
