"T0","T","gini_diff"
7.5,13.123284644898,0.275177725750106
7.5,13.2455299632653,0.278367259213452
7.5,13.3677752816327,0.281744924031273
7.5,13.4900206,0.284399369766218
8,8,0
8,8.11204123673469,0.0635484328041867
8,8.22408247346939,0.0951474701765596
8,8.33612371020408,0.113413298240999
8,8.44816494693877,0.122558545989158
8,8.56020618367347,0.123227278587429
8,8.67224742040816,0.123445065235326
8,8.78428865714286,0.122618505277742
8,8.89632989387755,0.121247735349113
8,9.00837113061224,0.12134987499864
8,9.12041236734694,0.121871946938473
8,9.23245360408163,0.122502136921992
8,9.34449484081633,0.123731439686105
8,9.45653607755102,0.125739317025598
8,9.56857731428571,0.128196024370572
8,9.68061855102041,0.130984685110694
8,9.7926597877551,0.133625114204485
8,9.9047010244898,0.137156831270987
8,10.0167422612245,0.141432445745919
8,10.1287834979592,0.145509392251388
8,10.2408247346939,0.150022449533877
8,10.3528659714286,0.154257101546576
8,10.4649072081633,0.158792640589599
8,10.576948444898,0.163250962368317
8,10.6889896816327,0.167760454468143
8,10.8010309183673,0.172754145211
8,10.913072155102,0.176890809955293
8,11.0251133918367,0.18185291221479
8,11.1371546285714,0.186356132760575
8,11.2491958653061,0.190565202850064
8,11.3612371020408,0.195365038914448
8,11.4732783387755,0.199872529779404
8,11.5853195755102,0.204234716478618
8,11.6973608122449,0.208229706278202
8,11.8094020489796,0.212572537096799
8,11.9214432857143,0.216397510869718
8,12.033484522449,0.22031900533344
8,12.1455257591837,0.224036098857262
8,12.2575669959184,0.227798537276633
8,12.3696082326531,0.231446278678514
8,12.4816494693878,0.234585317306753
8,12.5936907061224,0.23836529332936
8,12.7057319428571,0.241546239711925
8,12.8177731795918,0.245098795299874
8,12.9298144163265,0.249224206646229
8,13.0418556530612,0.252946760781154
8,13.1538968897959,0.256715016275071
8,13.2659381265306,0.26136721310546
8,13.3779793632653,0.264828626915569
8,13.4900206,0.268179907532216
10,10,0
10,10.0712249102041,0.0121613192440342
10,10.1424498204082,0.0225461514055391
10,10.2136747306122,0.0303891006284047
10,10.2848996408163,0.0377088517022051
10,10.3561245510204,0.0432099617689704
10,10.4273494612245,0.0479438618591485
10,10.4985743714286,0.0521723377135443
10,10.5697992816327,0.0558524265531913
10,10.6410241918367,0.0591325580596994
10,10.7122491020408,0.0622491834319858
10,10.7834740122449,0.0650710080917549
10,10.854698922449,0.067844159991018
10,10.9259238326531,0.0705501458257823
10,10.9971487428571,0.0732824181927278
10,11.0683736530612,0.0761744565948614
10,11.1395985632653,0.0787739309997143
10,11.2108234734694,0.0815355350554184
10,11.2820483836735,0.0842417454430576
10,11.3532732938776,0.0871798028118247
10,11.4244982040816,0.0899669874182328
10,11.4957231142857,0.0925921489463554
10,11.5669480244898,0.0955254047076231
10,11.6381729346939,0.0983710678383862
10,11.709397844898,0.101094417156666
10,11.780622755102,0.10384116231011
10,11.8518476653061,0.106739103484366
10,11.9230725755102,0.109505622021
10,11.9942974857143,0.111798406630614
10,12.0655223959184,0.114692763953017
10,12.1367473061224,0.117458255837253
10,12.2079722163265,0.120226977869287
10,12.2791971265306,0.123047094920371
10,12.3504220367347,0.125510407759802
10,12.4216469469388,0.128195127674724
10,12.4928718571429,0.130146385494471
10,12.5640967673469,0.133082145115254
10,12.635321677551,0.135755936488626
10,12.7065465877551,0.138549608413222
10,12.7777714979592,0.141414207093587
10,12.8489964081633,0.144473045055849
10,12.9202213183673,0.148006387802913
10,12.9914462285714,0.150298704419109
10,13.0626711387755,0.154102843742035
10,13.1338960489796,0.157788647181767
10,13.2051209591837,0.16170139374583
10,13.2763458693878,0.165437155779868
10,13.3475707795918,0.169399998867367
10,13.4187956897959,0.17613493693373
10,13.4900206,0.173715478998799
